,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
32,"111 Westminster St, Providence, RI",Feldman Archibald,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_30.png', 'cd1937/entry/1937_Page_209 (2)_31.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Feldman Archibald 111 Westminster rm 318
33,"23 Aborn St, Providence, RI",*Ferguson Claude,2019-03-22,['cd1937/entry/1937_Page_209 (2)_32.png'],100.0,Aocountants & Auditors,41.82171068856285,-71.41518096078818,100.0,23 ABORN ST PROVIDENCE,*Ferguson Claude 23 Aborn rm 3
34,"111 Westminster St, Providence, RI",*Gereboff Saml & Co,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_34.png', 'cd1937/entry/1937_Page_209 (2)_35.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,*Gereboff Saml & Co 111 Westminster rm 1221A
35,HARDCODE,*Gifford Seth B,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_36.png', 'cd1937/entry/1937_Page_209 (2)_37.png']",100.0,Aocountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,*Gifford Seth B 15 Westminster rm 840
36,"111 Westminster St, Providence, RI",*Goodman Ernest L,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_38.png', 'cd1937/entry/1937_Page_209 (2)_39.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,*Goodman Ernest L 111 Westminster rm 2400
37,HARDCODE,Harris & Gifford,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_40.png', 'cd1937/entry/1937_Page_209 (2)_41.png']",100.0,Aocountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Harris & Gifford 15 Westminster rm 840
38,"111 Westminster St, Providence, RI",Haskins & Sells,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_42.png', 'cd1937/entry/1937_Page_209 (2)_43.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Haskins & Sells 111 Westminster rm 2504
39,"17 Exchange St, Providence, RI",Hughes William L jr,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_44.png', 'cd1937/entry/1937_Page_209 (2)_45.png']",100.0,Aocountants & Auditors,41.82532999487296,-71.41059768489507,100.0,17 EXCHANGE ST PROVIDENCE,Hughes William L jr 17 Exchange rm 126
40,HARDCODE,King Alfred E,2019-03-22,['cd1937/entry/1937_Page_209 (2)_46.png'],100.0,Aocountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,King Alfred E 15 Westminster rm 1122
41,"10 Weybosset St, Providence, RI",Knutton Charles A,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_47.png', 'cd1937/entry/1937_Page_209 (2)_48.png']",100.0,Aocountants & Auditors,41.824563836337646,-71.40961524447059,100.0,10 WEYBOSSET ST PROVIDENCE,Knutton Charles A 10 Weybosset rm 401
42,"111 Westminster St, Providence, RI",Lees & Company,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_49.png', 'cd1937/entry/1937_Page_209 (2)_50.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Lees & Company 111 Westminster rm 705
43,"111 Westminster St, Providence, RI",Lipsitz Bernard R,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_51.png', 'cd1937/entry/1937_Page_209 (2)_52.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Lipsitz Bernard R 111 Westminster rm 1216
44,"10 Weybosset St, Providence, RI",Lipson & Millma,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_53.png', 'cd1937/entry/1937_Page_209 (2)_54.png']",100.0,Aocountants & Auditors,41.824563836337646,-71.40961524447059,100.0,10 WEYBOSSET ST PROVIDENCE,Lipson & Millman 10 Weybosset rm 443
45,HARDCODE,*Lomasney Thos C,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_55.png', 'cd1937/entry/1937_Page_209 (2)_56.png']",100.0,Aocountants & Auditors,41.824951,-71.40983100000001,100.0,49 WESTMINSTER ST PROVIDENCE,*Lomasney Thos C 49 Westminster rm 630
46,"95 Fountain St, Providence, RI",Mead George H,2019-03-22,"['cd1937/entry/1937_Page_209 (2)_57.png', 'cd1937/entry/1937_Page_209 (2)_58.png']",100.0,Aocountants & Auditors,41.82369173520416,-71.41587682059895,100.0,95 FOUNTAIN ST PROVIDENCE,Mead George H 95 Fountain rm 5 (209)
47,"76 Westminster St, Providence, RI",Moulton Edwd S,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_1.png', 'cd1937/entry/1937_Page_209 (3)_2.png']",100.0,Aocountants & Auditors,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,Moulton Edwd S 76 Westminster rm 1317
48,HARDCODE,"OVER, ORMISTON & COMPANY",2019-03-22,"['cd1937/entry/1937_Page_209 (3)_3.png', 'cd1937/entry/1937_Page_209 (3)_4.png']",100.0,Aocountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,"OVER, ORMISTON & COMPANY 836 Hospital Trust bldg 15 Westminster"
49,"10 Weybosset St, Providence, RI",Polinoff Leonard A,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_5.png', 'cd1937/entry/1937_Page_209 (3)_6.png']",100.0,Aocountants & Auditors,41.824563836337646,-71.40961524447059,100.0,10 WEYBOSSET ST PROVIDENCE,Polinoff Leonard A 10 Weybosset rm 710
50,HARDCODE,"Price, Waterhouse & Co",2019-03-22,"['cd1937/entry/1937_Page_209 (3)_7.png', 'cd1937/entry/1937_Page_209 (3)_8.png']",100.0,Aocountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,"Price, Waterhouse & Co 15 Westmins- ter rm 508"
51,"76 Westminster St, Providence, RI",Pritsker & Block,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_9.png', 'cd1937/entry/1937_Page_209 (3)_10.png']",100.0,Aocountants & Auditors,41.82463663516011,-71.41012717666993,100.0,76 WESTMINSTER ST PROVIDENCE,Pritsker & Block 76 Westminster rm 207
52,"87 Weybosset St, Providence, RI",Reitman Benjami,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_11.png', 'cd1937/entry/1937_Page_209 (3)_12.png']",100.0,Aocountants & Auditors,41.82345669921349,-71.41051758095863,100.0,87 WEYBOSSET ST PROVIDENCE,Reitman Benjamin 87 Weybosset rm 320
53,HARDCODE,*Rex George M,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_13.png', 'cd1937/entry/1937_Page_209 (3)_14.png']",100.0,Aocountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,*Rex George M 15 Westminster rm 1041
54,HARDCODE,Rex Howard H,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_15.png', 'cd1937/entry/1937_Page_209 (3)_16.png']",100.0,Aocountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Rex Howard H 15 Westminster rm 1041
55,"85 Westminster St, Providence, RI",Robinson Benj I,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_17.png', 'cd1937/entry/1937_Page_209 (3)_18.png']",100.0,Aocountants & Auditors,41.82463768263685,-71.41033558953653,100.0,85 WESTMINSTER ST PROVIDENCE,Robinson Benj I 85 Westminster rm 503
56,"111 Westminster St, Providence, RI",Sayer & Co,2019-03-22,['cd1937/entry/1937_Page_209 (3)_19.png'],100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Sayer & Co 111 Westminster rm 1203
57,"111 Westminster St, Providence, RI",*Scott C Watso,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_20.png', 'cd1937/entry/1937_Page_209 (3)_21.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,*Scott C Watson 111 Westminster rm 2400
58,"111 Westminster St, Providence, RI",*Scott Russell L.,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_22.png', 'cd1937/entry/1937_Page_209 (3)_23.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,*Scott Russell L. 111 Westminster rm 602
59,"111 Westminster St, Providence, RI",*Segur Wm H,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_24.png', 'cd1937/entry/1937_Page_209 (3)_25.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,*Segur Wm H 111 Westminster rm 2400
60,"68 Exchange St, Providence, RI",Sherman Samuel,2019-03-22,['cd1937/entry/1937_Page_209 (3)_26.png'],100.0,Aocountants & Auditors,41.8250762605325,-71.41006811446715,92.0,68 EXCHANGE ST PROVIDENCE,Sherman Samuel 68 Exchange pl rm\n305
61,"20 Camp St, Providence, RI",Tax Service Co,2019-03-22,['cd1937/entry/1937_Page_209 (3)_27.png'],100.0,Aocountants & Auditors,41.83652310258626,-71.40476100402056,100.0,20 CAMP ST PROVIDENCE,Tax Service Co 20 Camp
62,HARDCODE,*Union Chester R,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_28.png', 'cd1937/entry/1937_Page_209 (3)_29.png']",100.0,Aocountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,*Union Chester R 15 Westminster rm 508
63,"111 Westminster St, Providence, RI",Urquhart Duncan L,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_30.png', 'cd1937/entry/1937_Page_209 (3)_31.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Urquhart Duncan L 111 Westminster rm 602
64,HARDCODE,Wall John J,2019-03-22,['cd1937/entry/1937_Page_209 (3)_32.png'],100.0,Aocountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Wall John J 15 Westminster rm 623
65,HARDCODE,Wall & Co,2019-03-22,['cd1937/entry/1937_Page_209 (3)_33.png'],100.0,Aocountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Wall & Co 15 Westminster rm 623
66,"111 Westminster St, Providence, RI","Ward, Fisher & Company",2019-03-22,"['cd1937/entry/1937_Page_209 (3)_34.png', 'cd1937/entry/1937_Page_209 (3)_35.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,"Ward, Fisher & Company 111 Westmin- ster rm 2400"
67,"111 Westminster St, Providence, RI",Welch F E & Co,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_36.png', 'cd1937/entry/1937_Page_209 (3)_37.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Welch F E & Co 111 Westminster rm 2109
68,"111 Westminster St, Providence, RI",Welch Francis E,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_38.png', 'cd1937/entry/1937_Page_209 (3)_39.png']",100.0,Aocountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Welch Francis E 111 Westminster rm 2109
69,"40 Mathewson St, Providence, RI",CORP BROTHERS Inc,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_41.png', 'cd1937/entry/1937_Page_209 (3)_42.png']",100.0,*Acetylene,41.8236281634893,-71.41544521229459,100.0,40 MATHEWSON ST PROVIDENCE,CORP BROTHERS Inc 40 Mathewson See page 67
70,"336 Allens Ave, Providence, RI",Prest-O-Lite Co,2019-03-22,['cd1937/entry/1937_Page_209 (3)_44.png'],100.0,Acetylene Gas,41.80407307815038,-71.40177604462664,100.0,336 ALLENS AVE PROVIDENCE,Prest-O-Lite Co 336 Allens av
71,"255 Allens Ave, Providence, RI",SESSIONS-GIFFORD CO Inc,2019-03-22,"['cd1937/entry/1937_Page_209 (3)_49.png', 'cd1937/entry/1937_Page_209 (3)_50.png']",100.0,*Acids & Heavy Chemicals,41.806911467897635,-71.40320797079619,87.5,255 ALLENS AVE PROVIDENCE,SESSIONS-GIFFORD CO Inc 255-261 Allens avSee page 91
72,HARDCODE,Acousticon Providence Co,2019-03-22,"['cd1937/entry/1937_Page_210 (1)_3.png', 'cd1937/entry/1937_Page_210 (1)_4.png']",100.0,Acoustic Apparatus & Devices.,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Acousticon Providence Co 15 Westmin- ster rm 510
73,"13 Market Sq, Providence, RI",Levasseur Noel,2019-03-22,"['cd1937/entry/1937_Page_210 (1)_5.png', 'cd1937/entry/1937_Page_210 (1)_6.png']",100.0,Acoustic Apparatus & Devices.,41.82570820968365,-71.40794893562864,93.0,13 MARKET SQ PROVIDENCE,Levasseur Noel 13 Market sq 3d fl\nSonotone Rhode Island Co 290 West- minster rm 906
74,"204 Westminster St, Providence, RI",Coin Meters Inc,2019-03-22,['cd1937/entry/1937_Page_210 (1)_12.png'],100.0,"Adding, Calculating & Tabulat- ing Machines",41.82314042078767,-71.41219118158665,94.0,204 WESTMINSTER ST PROVIDENCE,Coin Meters Inc 204 Westminster rm
75,HARDCODE,Felt & Tarrant Mfg Co,2019-03-22,['cd1937/entry/1937_Page_210 (1)_13.png'],100.0,"Adding, Calculating & Tabulat- ing Machines",41.824951,-71.40983100000001,100.0,49 WESTMINSTER ST PROVIDENCE,"12
Felt & Tarrant Mfg Co 49 Westminster"
76,"17 Warren St, Providence, RI",Mechanical Accountant Co,2019-03-22,['cd1937/entry/1937_Page_210 (1)_16.png'],100.0,"Adding, Calculating & Tabulat- ing Machines",41.81077253970053,-71.42447058558128,100.0,17 WARREN ST PROVIDENCE,Mechanical Accountant Co 17 Warre
77,"204 Westminster St, Providence, RI",Money-Meters Inc,2019-03-22,['cd1937/entry/1937_Page_210 (1)_17.png'],100.0,"Adding, Calculating & Tabulat- ing Machines",41.82314042078767,-71.41219118158665,94.0,204 WESTMINSTER ST PROVIDENCE,Money-Meters Inc 204 Westminster rm
78,HARDCODE,Underwood Elliott-Fisher Co,2019-03-22,"['cd1937/entry/1937_Page_210 (1)_20.png', 'cd1937/entry/1937_Page_210 (1)_21.png']",100.0,"Adding, Calculating & Tabulat- ing Machines",41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,"153
Underwood Elliott-Fisher Co 15 West- minster rm 205"
79,HARDCODE,Bailey Herbert L,2019-03-22,"['cd1937/entry/1937_Page_210 (1)_23.png', 'cd1937/entry/1937_Page_210 (1)_24.png']",100.0,Adjusters,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Bailey Herbert L 15 Westminster rm 818 (ins)
80,"170 Westminster St, Providence, RI",Bromage Edwd jr,2019-03-22,"['cd1937/entry/1937_Page_210 (1)_25.png', 'cd1937/entry/1937_Page_210 (1)_26.png']",100.0,Adjusters,41.823683537755784,-71.41146197569445,100.0,170 WESTMINSTER ST PROVIDENCE,Bromage Edwd jr 170 Westminster rm 1013 (ins)
81,"76 Westminster St, Providence, RI",Fire Companies Adjustment Bureau Inc,2019-03-22,['cd1937/entry/1937_Page_210 (1)_27.png'],100.0,Adjusters,41.82463663516011,-71.41012717666993,80.5,76 WESTMINSTER ST PROVIDENCE,Fire Companies Adjustment Bureau\nInc 76 Westminster rms 1003-1004
82,"76 Dorrance St, Providence, RI",Gray George V,2019-03-22,"['cd1937/entry/1937_Page_210 (1)_28.png', 'cd1937/entry/1937_Page_210 (1)_29.png']",100.0,Adjusters,41.82315731378819,-71.41098353520472,100.0,76 DORRANCE ST PROVIDENCE,Gray George V 76 Dorrance rm 3U5 (ins)
83,"171 Westminster St, Providence, RI",Smith Ronald J,2019-03-22,"['cd1937/entry/1937_Page_210 (1)_30.png', 'cd1937/entry/1937_Page_210 (1)_31.png']",100.0,Adjusters,41.82364280089552,-71.41174497314474,100.0,171 WESTMINSTER ST PROVIDENCE,Smith Ronald J 171 Westminster rm 526
