,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
6112,"17 Exchange St, Providence, RI",RATHBUN THOMAS R & SON,2019-03-22,"['cd1943/entry/1943_Page_1130 (2)_64.png', 'cd1943/entry/1943_Page_1130 (2)_65.png']",100.0,Insurance Agents,41.82532999487296,-71.41059768489507,100.0,17 EXCHANGE ST PROVIDENCE,RATHBUN THOMAS R & SON 17 Ex- change st rm 401 tel GAspee 7265
6113,"171 Westminster St, Providence, RI",Ress Saml C,2019-03-22,['cd1943/entry/1943_Page_1130 (2)_66.png'],100.0,Insurance Agents,41.82364280089552,-71.41174497314474,100.0,171 WESTMINSTER ST PROVIDENCE,Ress Saml C 171 Westminster rm 521
6114,HARDCODE,Rhodes F M Inc,2019-03-22,"['cd1943/entry/1943_Page_1130 (2)_67.png', 'cd1943/entry/1943_Page_1130 (2)_68.png']",100.0,Insurance Agents,41.824951,-71.40983100000001,100.0,49 WESTMINSTER ST PROVIDENCE,Rhodes F M Inc 49 Westminster rm 707
6115,HARDCODE,RIKER J W,2019-03-22,"['cd1943/entry/1943_Page_1130 (2)_69.png', 'cd1943/entry/1943_Page_1130 (2)_70.png', 'cd1943/entry/1943_Page_1130 (2)_71.png', 'cd1943/entry/1943_Page_1130 (2)_72.png']",100.0,Insurance Agents,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,RIKER J W 208 Hospital Trust bldg 15 Westminster tel PLantations 1113 For further information see page 93 Buyers Guide
6116,"111 Westminster St, Providence, RI",ROBINSON WALTER H,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_1.png', 'cd1943/entry/1943_Page_1130 (3)_2.png', 'cd1943/entry/1943_Page_1130 (3)_3.png']",100.0,Insurance Agents,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,ROBINSON WALTER H 908 Industriat Trust bldg 111 Westminster tel GAs- pee 8514
6117,"187 Westminster St, Providence, RI",Sanders Leon S,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_4.png', 'cd1943/entry/1943_Page_1130 (3)_5.png']",100.0,Insurance Agents,41.823466895140605,-71.41197281297967,100.0,187 WESTMINSTER ST PROVIDENCE,Sanders Leon S 187 Westminster rm 312
6118,"171 Westminster St, Providence, RI",SANDERSON BROTHERS :,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_6.png', 'cd1943/entry/1943_Page_1130 (3)_7.png']",100.0,Insurance Agents,41.82364280089552,-71.41174497314474,100.0,171 WESTMINSTER ST PROVIDENCE,SANDERSON BROTHERS :171 West- minster rm 430 tel GAspee 6728 . -
6119,"85 Westminster St, Providence, RI",SHIPPEE E W & SONS Inc,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_8.png', 'cd1943/entry/1943_Page_1130 (3)_9.png', 'cd1943/entry/1943_Page_1130 (3)_10.png', 'cd1943/entry/1943_Page_1130 (3)_11.png']",100.0,Insurance Agents,41.82463768263685,-71.41033558953653,88.0,85 WESTMINSTER ST PROVIDENCE,SHIPPEE E W & SONS Inc 85 West- minster 4th fi tels GAspee 5746-8432 For further information see page 54 Buyers Guide and front cever :
6120,"111 Westminster St, Providence, RI",Smira M Wm,2019-03-22,['cd1943/entry/1943_Page_1130 (3)_12.png'],100.0,Insurance Agents,41.82434144135414,-71.41073981740766,88.0,111 WESTMINSTER ST PROVIDENCE,Smira M Wm 111 Westminster rm. 415
6121,"29 Weybosset St, Providence, RI",SPENCER & PRESTON,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_13.png', 'cd1943/entry/1943_Page_1130 (3)_14.png', 'cd1943/entry/1943_Page_1130 (3)_15.png', 'cd1943/entry/1943_Page_1130 (3)_16.png']",100.0,Insurance Agents,41.824341975974306,-71.40977601788771,100.0,29 WEYBOSSET ST PROVIDENCE,SPENCER & PRESTON 29 Weybosset rm 22 tel GAspee 7276For further information see page 60 -Buyers + ~ Guide
6122,"17 Custom House St, Providence, RI",STARKWEATHER & SHEPLEY Inc,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_17.png', 'cd1943/entry/1943_Page_1130 (3)_18.png', 'cd1943/entry/1943_Page_1130 (3)_19.png', 'cd1943/entry/1943_Page_1130 (3)_20.png']",100.0,Insurance Agents,41.824295757375765,-71.4088383290532,100.0,17 CUSTOM HOUSE ST PROVIDENCE,STARKWEATHER & SHEPLEY Inc 17 Custom House st tel GAspee 6900 For further information see page Y and front edge
6123,"170 Westminster St, Providence, RI",Stearns Maurice H,2019-03-22,"['cd1943/entry/1943_Page_1130 (3)_21.png', 'cd1943/entry/1943_Page_1130 (3)_22.png']",100.0,Insurance Agents,41.823683537755784,-71.41146197569445,100.0,170 WESTMINSTER ST PROVIDENCE,Stearns Maurice H 170 Westminster rm 602 (life)
6124,"111 Westminster St, Providence, RI",Steele Geo A,2019-03-22,['cd1943/entry/1943_Page_1130 (3)_23.png'],100.0,Insurance Agents,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Steele Geo A 111 Westminster rm 1512
