,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
0,"325 Waterman St, Providence, RI",AMERICAN EMERY WHEEL WORKS,2019-03-22,"['cd1940/entry/1940_Page_1121 (1)_2.png', 'cd1940/entry/1940_Page_1121 (1)_3.png', 'cd1940/entry/1940_Page_1121 (1)_4.png', 'cd1940/entry/1940_Page_1121 (1)_5.png']",100.0,*AbrasivesGrains & Wheels,41.82752719926306,-71.38287526279669,100.0,325 WATERMAN ST PROVIDENCE,AMERICAN EMERY WHEEL WORKS 325 Waterman at Richmond sq tel PL 2260-2261See page 77 Buyers Guide
1,"325 Waterman St, Providence, RI",American Emery Wheel Works,2019-03-22,"['cd1940/entry/1940_Page_1121 (1)_7.png', 'cd1940/entry/1940_Page_1121 (1)_8.png']",100.0,AbrasivesMiuirs,41.82752719926306,-71.38287526279669,100.0,325 WATERMAN ST PROVIDENCE,American Emery Wheel Works 325 Waterman at Richmond sq
2,"85 Westminster St, Providence, RI",MORTGAGE GUARANTEE & TITLE CO,2019-03-22,"['cd1940/entry/1940_Page_1121 (1)_10.png', 'cd1940/entry/1940_Page_1121 (1)_11.png', 'cd1940/entry/1940_Page_1121 (1)_12.png', 'cd1940/entry/1940_Page_1121 (1)_13.png']",100.0,Abstracts of Title,41.82463768263685,-71.41033558953653,100.0,85 WESTMINSTER ST PROVIDENCE,"MORTGAGE GUARANTEE & TITLE CO 85 Westminster tel Gaspee 3352 See bottom edge, right top lines and page 93 Buyers Guide"
3,"111 Westminster St, Providence, RI",REAL ESTATE TITLE INSURANCE COMPANY OF PROVIDENCE,2019-03-22,"['cd1940/entry/1940_Page_1121 (1)_14.png', 'cd1940/entry/1940_Page_1121 (1)_15.png', 'cd1940/entry/1940_Page_1121 (1)_16.png', 'cd1940/entry/1940_Page_1121 (1)_17.png', 'cd1940/entry/1940_Page_1121 (1)_18.png', 'cd1940/entry/1940_Page_1121 (1)_19.png']",100.0,Abstracts of Title,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,"REAL ESTATE TITLE INSURANCE COMPANY OF PROVIDENCE 2010 Industrial Trust bldg 111 Westmin- ster tel Gaspee 9555-See back bone, right top lines and page 92 Buyers Guide"
4,"29 Weybosset St, Providence, RI",NEWCOMB C F Inc,2019-03-22,"['cd1940/entry/1940_Page_1121 (2)_1.png', 'cd1940/entry/1940_Page_1121 (2)_2.png', 'cd1940/entry/1940_Page_1121 (2)_3.png']",100.0,*Accident & Health Insurance,41.824341975974306,-71.40977601788771,100.0,29 WEYBOSSET ST PROVIDENCE,NEWCOMB C F Inc 29 Weybosset rm 20 tel GA 7521See page 59 Buyers Guide
5,"170 Westminster St, Providence, RI",PAIGE C D & CO,2019-03-22,"['cd1940/entry/1940_Page_1121 (2)_4.png', 'cd1940/entry/1940_Page_1121 (2)_5.png', 'cd1940/entry/1940_Page_1121 (2)_6.png']",100.0,*Accident & Health Insurance,41.823683537755784,-71.41146197569445,100.0,170 WESTMINSTER ST PROVIDENCE,PAIGE C D & CO 302 Union Trust bldg 170 Westminster tel Gaspee 7810 See page 55 Buyers Guide
6,HARDCODE,OVER SPENCER #,2019-03-22,"['cd1940/entry/1940_Page_1121 (2)_8.png', 'cd1940/entry/1940_Page_1121 (2)_9.png']",100.0,*AccountantsChartered,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,OVER SPENCER # 836 Hospital Trust bldg 15 Westminster tel GA 5232
7,"17 Exchange St, Providence, RI",Adler Louis,2019-03-22,['cd1940/entry/1940_Page_1121 (2)_13.png'],100.0,Accountants & Auditors,41.82532999487296,-71.41059768489507,100.0,17 EXCHANGE ST PROVIDENCE,Adler Louis 17 Exchange rm 309
8,"111 Westminster St, Providence, RI",Industrial Trust bldg,2019-03-22,"['cd1940/entry/1940_Page_1121 (2)_16.png', 'cd1940/entry/1940_Page_1121 (2)_17.png', 'cd1940/entry/1940_Page_1121 (2)_18.png']",100.0,Accountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,*Baer Albert H 1127-1128 Industrial Trust bldg 111 Westminster tel Gas- pee 5935
9,"111 Westminster St, Providence, RI",Bernstein Harry,2019-03-22,"['cd1940/entry/1940_Page_1121 (2)_19.png', 'cd1940/entry/1940_Page_1121 (2)_20.png']",100.0,Accountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Bernstein Harry 111 Westminster rm 322
10,HARDCODE,Bernstein-Pliner Co,2019-03-22,"['cd1940/entry/1940_Page_1121 (2)_21.png', 'cd1940/entry/1940_Page_1121 (2)_22.png']",100.0,Accountants & Auditors,41.825363,-71.40946,100.0,15 WESTMINSTER ST PROVIDENCE,Bernstein-Pliner Co 15 Westminster rm 909
11,"109 Washington St, Providence, RI",Billings Ivanhoe D,2019-03-22,['cd1940/entry/1940_Page_1121 (2)_23.png'],100.0,Accountants & Auditors,41.82315020146279,-71.41470756189116,100.0,109 WASHINGTON ST PROVIDENCE,Billings Ivanhoe D 109 Wash rm 201
12,"111 Westminster St, Providence, RI",*Blackman Abr,2019-03-22,"['cd1940/entry/1940_Page_1121 (2)_24.png', 'cd1940/entry/1940_Page_1121 (2)_25.png']",100.0,Accountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,*Blackman Abr 111 Westminster rm 1208
13,"111 Westminster St, Providence, RI",Blackman & Blackma,2019-03-22,"['cd1940/entry/1940_Page_1121 (2)_26.png', 'cd1940/entry/1940_Page_1121 (2)_27.png']",100.0,Accountants & Auditors,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,Blackman & Blackman 111 Westmin- ster rm 1208
14,"10 Weybosset St, Providence, RI",Blaisdell Carroll H,2019-03-22,['cd1940/entry/1940_Page_1121 (2)_28.png'],100.0,Accountants & Auditors,41.824563836337646,-71.40961524447059,93.0,10 WEYBOSSET ST PROVIDENCE,Blaisdell Carroll H 10 Weybosset rm
15,"51 Empire St, Providence, RI",Borod Audit Co,2019-03-22,['cd1940/entry/1940_Page_1121 (2)_30.png'],100.0,Accountants & Auditors,41.8211420993182,-71.41543234797402,100.0,51 EMPIRE ST PROVIDENCE,Borod Audit Co 51 Empire rm 605
