,Address - From Geocoder,Company_Name,Date_Added,File_List,Geocode Score,Header,Latitude,Longitude,Match Score,Query,Text
26,"111 Westminster St, Providence, RI",Brown Harry C,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_47.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Brown Harry C 111 Westminster R611
27,"6 Europe St, Providence, RI",Buerry Joseph O,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_48.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.821499505947656,-71.4270040083536,100.0,6 EUROPE ST PROVIDENCE,Buerry Joseph O 6 Europe
28,HARDCODE,*Burke Franklin H,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_49.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.824951,-71.40983100000001,90.5,49 WESTMINSTER ST PROVIDENCE,*Burke Franklin H 49 Westminster R835
29,"1491 Broad St, Providence, RI",Cain Wm J jr,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_50.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.78661665036531,-71.40221628573083,91.5,1491 BROAD ST PROVIDENCE,Cain Wm J jr 1491 Broad R?
30,"509 Westminster St, Providence, RI",Carley Robt J,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_51.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.81928235546381,-71.41800101583215,92.5,509 WESTMINSTER ST PROVIDENCE,Carley Robt J 509 Westminster R44
31,"87 Weybosset St, Providence, RI",Champeau Normand,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_52.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82345669921349,-71.41051758095863,89.0,87 WEYBOSSET ST PROVIDENCE,Champeau Normand 87 Weybosset R527
32,"170 Westminster St, Providence, RI",Christiansen & Co,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_53.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.823683537755784,-71.41146197569445,89.5,170 WESTMINSTER ST PROVIDENCE,Christiansen & Co 170 Westminster R1210
33,"711 Atwells Ave, Providence, RI",Ciardielio August,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_54.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.824686276614536,-71.44045886020734,100.0,711 ATWELLS AVE PROVIDENCE,Ciardielio August 711 Atwells av
34,"685 Hartford Ave, Providence, RI",Ciolfi Alex,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_55.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.81998777637304,-71.46798825299345,100.0,685 HARTFORD AVE PROVIDENCE,Ciolfi Alex 685 Hartford av
35,HARDCODE,Clegg Geo B,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_56.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.824951,-71.40983100000001,85.5,49 WESTMINSTER ST PROVIDENCE,Clegg Geo B49 Westminster R613-615
36,"111 Westminster St, Providence, RI",Cofman Morris & Associates,2019-03-22,"['cd1959/entry/1959_Page_93 (1).chop_57.png', 'cd1959/entry/1959_Page_93 (1).chop_58.png']",100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Cofman Morris & Associates 111 Westmin- ster R816
37,"87 Weybosset St, Providence, RI",Cohn Newton B,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_59.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82345669921349,-71.41051758095863,89.0,87 WEYBOSSET ST PROVIDENCE,Cohn Newton B 87 Weybosset R422
38,"111 Westminster St, Providence, RI",Comery Davison & Jacobso,2019-03-22,"['cd1959/entry/1959_Page_93 (1).chop_60.png', 'cd1959/entry/1959_Page_93 (1).chop_61.png']",100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,89.5,111 WESTMINSTER ST PROVIDENCE,"""Comery Davison & Jacobson'111 Westmin- ster R1022"""
39,"111 Westminster St, Providence, RI",Commette Arth J,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_62.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Commette Arth J 111 Westminster R930
40,"17 Exchange Ter, Providence, RI",Connor Ralph J,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_63.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.825349399083045,-71.41368216117942,90.0,17 EXCHANGE TER PROVIDENCE,Connor Ralph J 17 Exchange R327
41,"47 Wendell St, Providence, RI",Courtemanche Edw W,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_64.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.81125351974286,-71.43322274679925,80.0,47 WENDELL ST PROVIDENCE,Courtemanche Edw W 47 Wetrdell
42,HARDCODE,Croome H Howard,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_65.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.825363,-71.40946,90.5,15 WESTMINSTER ST PROVIDENCE,Croome H Howard 15 Westminster R815
43,"111 Westminster St, Providence, RI",*Daley Edw C,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_66.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,89.5,111 WESTMINSTER ST PROVIDENCE,*Daley Edw C 111 Westminster R2400
44,"754 Branch Ave, Providence, RI",DeCubellis Julio,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_68.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.85397154897625,-71.4301135993938,100.0,754 BRANCH AV PROVIDENCE,DeCubellis Julio 754 Branch av
45,"840 Westminster St, Providence, RI",Della Ventura Gaetano C,2019-03-22,['cd1959/entry/1959_Page_93 (1).chop_69.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.81737388779553,-71.42224040614312,100.0,840 WESTMINSTER ST PROVIDENCE,Della Ventura Gaetano C 840 Westminster
46,"111 Westminster St, Providence, RI",Dittelman Elliott,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_2.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Dittelman Elliott 111 Westminster R925
47,"111 Westminster St, Providence, RI",Dittelman Marti,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_3.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Dittelman Martin 111 Westminster R925
48,"42 Weybosset St, Providence, RI",Doherty James H,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_4.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82412108729146,-71.40966389066465,93.0,42 WEYBOSSET ST PROVIDENCE,Doherty James H 42 Weybosset R8
49,"111 Westminster St, Providence, RI",Drummond R E & Co,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_5.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Drummond R E & Co 111 Westminster R610
50,"111 Westminster St, Providence, RI","Elwell, Smith & Lawto",2019-03-22,"['cd1959/entry/1959_Page_93 (2).chop_6.png', 'cd1959/entry/1959_Page_93 (2).chop_7.png']",100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,"Elwell, Smith & Lawton 111 Westminster R728"
51,"34 Pontiac Ave, Providence, RI",Enos Anthony,2019-03-22,"['cd1959/entry/1959_Page_93 (2).chop_8.png', 'cd1959/entry/1959_Page_93 (2).chop_9.png']",100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.78757198711035,-71.43142441242523,100.0,34 PONTIAC AV PROVIDENCE,Enos Anthony 34 Pontiac av
52,"111 Westminster St, Providence, RI","*Ernst & Ernst,",2019-03-22,"['cd1959/entry/1959_Page_93 (2).chop_10.png', 'cd1959/entry/1959_Page_93 (2).chop_11.png']",100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,100.0,111 WESTMINSTER ST PROVIDENCE,"*Ernst & Ernst, 1702 Industrial Bank Bldg 111 Westminster, Tel GAspee 1-8430"
53,"57 Eddy St, Providence, RI",Federico Michl T,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_13.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.823657720972804,-71.41305297117081,81.0,57 EDDY ST PROVIDENCE,Federico Michl T 57 Eddy R703
54,"111 Westminster St, Providence, RI",Feiner Philip A,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_14.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Feiner Philip A 111 Westminster R929
55,HARDCODE,*Fielding Ralph R,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_15.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.825363,-71.40946,90.5,15 WESTMINSTER ST PROVIDENCE,*Fielding Ralph R 15 Westminster R604
56,"111 Westminster St, Providence, RI",*Ford Earle F,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_16.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,89.5,111 WESTMINSTER ST PROVIDENCE,*Ford Earle F 111 Westminster R1215
57,"111 Westminster St, Providence, RI",*Gereboff Sam,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_17.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,88.0,111 WESTMINSTER ST PROVIDENCE,*Gereboff Sam] 111 Westminster R1221A
58,HARDCODE,*Gifford Seth B,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_18.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.825363,-71.40946,90.5,15 WESTMINSTER ST PROVIDENCE,*Gifford Seth B 15 Westminster R815
59,"111 Westminster St, Providence, RI",Glass Dittelman & Co,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_19.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Glass Dittelman & Co 111 Westminster R925
60,"111 Westminster St, Providence, RI",Glass Wm B,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_20.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Glass Wm B 111 Westminster R925
61,"111 Westminster St, Providence, RI",*Godfrey Albert E,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_21.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,89.5,111 WESTMINSTER ST PROVIDENCE,*Godfrey Albert E 111 Westminster R1401
62,"111 Westminster St, Providence, RI",*Goodman Ernest L,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_22.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,89.5,111 WESTMINSTER ST PROVIDENCE,*Goodman Ernest L 111 Westminster R2400
63,"111 Westminster St, Providence, RI",Goodman Max M,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_23.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,Goodman Max M 111 Westminster R818
64,"111 Westminster St, Providence, RI",*Hanover John H,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_24.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,*Hanover John H 111 Westminster R533
65,HARDCODE,*Harris & Gifford,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_25.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.825363,-71.40946,90.5,15 WESTMINSTER ST PROVIDENCE,*Harris & Gifford 15 Westminster R815
66,HARDCODE,*Harris Townes M,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_26.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.825363,-71.40946,90.5,15 WESTMINSTER ST PROVIDENCE,*Harris Townes M 15 Westminster R815
67,"111 Westminster St, Providence, RI",*Haskins & Sells,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_27.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,*Haskins & Sells 111 Westminster R922
68,"111 Westminster St, Providence, RI",Houston Wm L,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_28.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,89.5,111 WESTMINSTER ST PROVIDENCE,Houston Wm L 111 Westminster R2400
69,"170 Westminster St, Providence, RI",Isenberg Arnold M,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_29.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.823683537755784,-71.41146197569445,90.5,170 WESTMINSTER ST PROVIDENCE,Isenberg Arnold M 170 Westminster R712
70,"1038 Chalkstone Ave, Providence, RI",Izzo Vincent T,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_30.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.83226152936372,-71.44223303257894,100.0,1038 CHALKSTONE AVE PROVIDENCE,Izzo Vincent T 1038 Chalkstone av
71,"1491 Broad St, Providence, RI",Jacobs & Jacobs,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_31.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.78661665036531,-71.40221628573083,88.5,1491 BROAD ST PROVIDENCE,Jacobs & Jacobs 1491 Broad R4
72,"159 Elmgrove Ave, Providence, RI",Jarcho Myer,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_32.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.83498456305808,-71.39102007899085,100.0,159 ELMGROVE AVE PROVIDENCE,Jarcho Myer 159 Elmgrove av
73,"111 Westminster St, Providence, RI",K-P Audit Co,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_33.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,K-P Audit Co 111 Westminster R432
74,"159 Elmgrove Ave, Providence, RI",Kanter Herbert M,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_34.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.83498456305808,-71.39102007899085,100.0,159 ELMGROVE AVE PROVIDENCE,Kanter Herbert M 159 Elmgrove av
75,HARDCODE,Katz Jerome J,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_35.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.824951,-71.40983100000001,90.5,49 WESTMINSTER ST PROVIDENCE,Katz Jerome J 49 Westminster R136
76,"428 Smith St, Providence, RI",Kilberg Arnold,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_36.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.83511431783666,-71.42550636067058,88.5,428 SMITH ST PROVIDENCE,Kilberg Arnold 428 Smith R1
77,"607 Charles St, Providence, RI",LaFauci Thos K,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_38.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.85287283159474,-71.42029272133846,100.0,607 CHARLES ST PROVIDENCE,LaFauci Thos K 607 Charles
78,"144 Westminster St, Providence, RI",*Lee Henry J,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_40.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82396537736711,-71.41104652990313,90.5,144 WESTMINSTER ST PROVIDENCE,*Lee Henry J 144 Westminster R200
79,"111 Westminster St, Providence, RI",*Lees Baer & Hanover,2019-03-22,"['cd1959/entry/1959_Page_93 (2).chop_41.png', 'cd1959/entry/1959_Page_93 (2).chop_42.png']",100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,*Lees Baer & Hanover 111 Westminster R533
80,"111 Westminster St, Providence, RI",*Lees William T,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_43.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,90.5,111 WESTMINSTER ST PROVIDENCE,*Lees William T 111 Westminster R533
81,"351 Hope St, Providence, RI",Levin Leonard M,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_44.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.8354548818133,-71.4014564980891,100.0,351 HOPE ST PROVIDENCE,Levin Leonard M 351 Hope
82,"353 Admiral St, Providence, RI",Libutti Danl R,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_45.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.84589883516821,-71.42790032626785,100.0,353 ADMIRAL ST PROVIDENCE,Libutti Danl R 353 Admiral
83,"111 Westminster St, Providence, RI",Lipson Louis,2019-03-22,['cd1959/entry/1959_Page_93 (2).chop_46.png'],100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.82434144135414,-71.41073981740766,89.5,111 WESTMINSTER ST PROVIDENCE,Lipson Louis 111 Westminster R1600
84,"56 Washington St, Providence, RI",MacNeill H G Associates,2019-03-22,"['cd1959/entry/1959_Page_93 (2).chop_47.png', 'cd1959/entry/1959_Page_93 (2).chop_48.png']",100.0,ACCOUNTANTS PUBLIC *Denotes Certified Public Accoun-,41.862149511244404,-71.43099065366319,90.0,56 WASHINGTON ST PROVIDENCE,MacNeill H G Associates 56 Washington R300
